station_id,stationname,date,daytype,rides
40220,Western-Forest Park,01/07/2024,U,254
40220,Western-Forest Park,01/08/2024,W,541
40220,Western-Forest Park,01/09/2024,W,534
40220,Western-Forest Park,01/10/2024,W,585
40220,Western-Forest Park,01/11/2024,W,603
40220,Western-Forest Park,01/12/2024,W,426
40220,Western-Forest Park,01/13/2024,A,288
40220,Western-Forest Park,01/14/2024,U,152
40220,Western-Forest Park,01/15/2024,W,223
40220,Western-Forest Park,01/16/2024,W,287
40220,Western-Forest Park,01/17/2024,W,526
40220,Western-Forest Park,01/18/2024,W,528
40220,Western-Forest Park,01/19/2024,W,499
40220,Western-Forest Park,01/20/2024,A,322
40220,Western-Forest Park,01/21/2024,U,266
40220,Western-Forest Park,01/22/2024,W,548
40220,Western-Forest Park,01/23/2024,W,531
40220,Western-Forest Park,01/24/2024,W,628
40220,Western-Forest Park,01/25/2024,W,633
40220,Western-Forest Park,01/26/2024,W,599
40220,Western-Forest Park,01/27/2024,A,352
40220,Western-Forest Park,01/28/2024,U,287
40220,Western-Forest Park,01/29/2024,W,594
40220,Western-Forest Park,01/30/2024,W,650
40220,Western-Forest Park,01/31/2024,W,648
40230,Cumberland,01/01/2024,U,714
40230,Cumberland,01/02/2024,W,1411
40230,Cumberland,01/03/2024,W,1488
40230,Cumberland,01/04/2024,W,1570
40230,Cumberland,01/05/2024,W,1385
40230,Cumberland,01/06/2024,A,832
40230,Cumberland,01/07/2024,U,666
40230,Cumberland,01/08/2024,W,1637
40230,Cumberland,01/09/2024,W,1602
40230,Cumberland,01/10/2024,W,1748
40230,Cumberland,01/11/2024,W,1904
40230,Cumberland,01/12/2024,W,1111
40230,Cumberland,01/13/2024,A,682
40230,Cumberland,01/14/2024,U,425
40230,Cumberland,01/15/2024,W,721
40230,Cumberland,01/16/2024,W,936
40230,Cumberland,01/17/2024,W,1560
40230,Cumberland,01/18/2024,W,1627
40230,Cumberland,01/19/2024,W,1334
40230,Cumberland,01/20/2024,A,643
40230,Cumberland,01/21/2024,U,534
40230,Cumberland,01/22/2024,W,1633
40230,Cumberland,01/23/2024,W,1776
40230,Cumberland,01/24/2024,W,1866
40230,Cumberland,01/25/2024,W,1922
40230,Cumberland,01/26/2024,W,1455
40230,Cumberland,01/27/2024,A,779
40230,Cumberland,01/28/2024,U,592
40230,Cumberland,01/29/2024,W,1644
40230,Cumberland,01/30/2024,W,1906
40230,Cumberland,01/31/2024,W,1876
40240,79th,01/01/2024,U,1770
40240,79th,01/02/2024,W,2448
40240,79th,01/03/2024,W,2570
40240,79th,01/04/2024,W,2574
40240,79th,01/05/2024,W,2744
40240,79th,01/06/2024,A,1978
40240,79th,01/07/2024,U,1803
40240,79th,01/08/2024,W,2779
40240,79th,01/09/2024,W,2775
40240,79th,01/10/2024,W,2925
40240,79th,01/11/2024,W,2860
40240,79th,01/12/2024,W,2487
40240,79th,01/13/2024,A,1868
40240,79th,01/14/2024,U,1155
40240,79th,01/15/2024,W,1449
40240,79th,01/16/2024,W,1842
40240,79th,01/17/2024,W,2550
40240,79th,01/18/2024,W,2700
40240,79th,01/19/2024,W,2608
40240,79th,01/20/2024,A,1907
40240,79th,01/21/2024,U,1564
40240,79th,01/22/2024,W,2735
40240,79th,01/23/2024,W,2881
40240,79th,01/24/2024,W,2895
40240,79th,01/25/2024,W,2860
40240,79th,01/26/2024,W,3100
40240,79th,01/27/2024,A,2185
40240,79th,01/28/2024,U,1746
40240,79th,01/29/2024,W,2913
40240,79th,01/30/2024,W,3020
40240,79th,01/31/2024,W,3033
40250,Kedzie-Homan-Forest Park,01/01/2024,U,526
40250,Kedzie-Homan-Forest Park,01/02/2024,W,680
40250,Kedzie-Homan-Forest Park,01/03/2024,W,761
40250,Kedzie-Homan-Forest Park,01/04/2024,W,829
40250,Kedzie-Homan-Forest Park,01/05/2024,W,819
40250,Kedzie-Homan-Forest Park,01/06/2024,A,566
40250,Kedzie-Homan-Forest Park,01/07/2024,U,464
40250,Kedzie-Homan-Forest Park,01/08/2024,W,849
40250,Kedzie-Homan-Forest Park,01/09/2024,W,758
40250,Kedzie-Homan-Forest Park,01/10/2024,W,826
40250,Kedzie-Homan-Forest Park,01/11/2024,W,838
40250,Kedzie-Homan-Forest Park,01/12/2024,W,654
40250,Kedzie-Homan-Forest Park,01/13/2024,A,526
40250,Kedzie-Homan-Forest Park,01/14/2024,U,287
40250,Kedzie-Homan-Forest Park,01/15/2024,W,455
40250,Kedzie-Homan-Forest Park,01/16/2024,W,548
40250,Kedzie-Homan-Forest Park,01/17/2024,W,715
40250,Kedzie-Homan-Forest Park,01/18/2024,W,773
40250,Kedzie-Homan-Forest Park,01/19/2024,W,784
40250,Kedzie-Homan-Forest Park,01/20/2024,A,502
40250,Kedzie-Homan-Forest Park,01/21/2024,U,443
40250,Kedzie-Homan-Forest Park,01/22/2024,W,891
40250,Kedzie-Homan-Forest Park,01/23/2024,W,857
40250,Kedzie-Homan-Forest Park,01/24/2024,W,844
40250,Kedzie-Homan-Forest Park,01/25/2024,W,889
40250,Kedzie-Homan-Forest Park,01/26/2024,W,823
40250,Kedzie-Homan-Forest Park,01/27/2024,A,582
40250,Kedzie-Homan-Forest Park,01/28/2024,U,506
40250,Kedzie-Homan-Forest Park,01/29/2024,W,873
40250,Kedzie-Homan-Forest Park,01/30/2024,W,919
40250,Kedzie-Homan-Forest Park,01/31/2024,W,887
40260,State/Lake,01/01/2024,U,2739
40260,State/Lake,01/02/2024,W,5383
40260,State/Lake,01/03/2024,W,5975
40260,State/Lake,01/04/2024,W,6281
40260,State/Lake,01/05/2024,W,5259
40260,State/Lake,01/06/2024,A,3912
40260,State/Lake,01/07/2024,U,2963
40260,State/Lake,01/08/2024,W,5348
40260,State/Lake,01/09/2024,W,5563
40260,State/Lake,01/10/2024,W,6322
40260,State/Lake,01/11/2024,W,6450
40260,State/Lake,01/12/2024,W,4182
40260,State/Lake,01/13/2024,A,3473
40260,State/Lake,01/14/2024,U,1585
40260,State/Lake,01/15/2024,W,2030
40260,State/Lake,01/16/2024,W,3073
40260,State/Lake,01/17/2024,W,5810
40260,State/Lake,01/18/2024,W,6641
40260,State/Lake,01/19/2024,W,4884
40260,State/Lake,01/20/2024,A,3538
40260,State/Lake,01/21/2024,U,2787
40260,State/Lake,01/22/2024,W,6095
40260,State/Lake,01/23/2024,W,7117
40260,State/Lake,01/24/2024,W,7342
40260,State/Lake,01/25/2024,W,7428
40260,State/Lake,01/26/2024,W,5948
40260,State/Lake,01/27/2024,A,4292
40260,State/Lake,01/28/2024,U,2913
40260,State/Lake,01/29/2024,W,6084
40260,State/Lake,01/30/2024,W,7247
40260,State/Lake,01/31/2024,W,7192
40270,Main,01/01/2024,U,163
40270,Main,01/02/2024,W,435
40270,Main,01/03/2024,W,513
40270,Main,01/04/2024,W,496
40270,Main,01/05/2024,W,526
40270,Main,01/06/2024,A,350
40270,Main,01/07/2024,U,265
40270,Main,01/08/2024,W,470
40270,Main,01/09/2024,W,493
40270,Main,01/10/2024,W,552
40270,Main,01/11/2024,W,522
40270,Main,01/12/2024,W,411
40270,Main,01/13/2024,A,317
40270,Main,01/14/2024,U,157
40270,Main,01/15/2024,W,175
40270,Main,01/16/2024,W,253
40270,Main,01/17/2024,W,458
40270,Main,01/18/2024,W,535
40270,Main,01/19/2024,W,469
40270,Main,01/20/2024,A,317
40270,Main,01/21/2024,U,277
40270,Main,01/22/2024,W,502
40270,Main,01/23/2024,W,536
40270,Main,01/24/2024,W,605
40270,Main,01/25/2024,W,598
40270,Main,01/26/2024,W,566
40270,Main,01/27/2024,A,449
40270,Main,01/28/2024,U,297
40270,Main,01/29/2024,W,491
40270,Main,01/30/2024,W,570
40270,Main,01/31/2024,W,566
40280,Central-Lake,01/01/2024,U,514
40280,Central-Lake,01/02/2024,W,980
40280,Central-Lake,01/03/2024,W,1082
40280,Central-Lake,01/04/2024,W,1040
40280,Central-Lake,01/05/2024,W,1057
40280,Central-Lake,01/06/2024,A,703
40280,Central-Lake,01/07/2024,U,551
40280,Central-Lake,01/08/2024,W,1077
40280,Central-Lake,01/09/2024,W,1073
40280,Central-Lake,01/10/2024,W,1207
40280,Central-Lake,01/11/2024,W,1196
40280,Central-Lake,01/12/2024,W,916
40280,Central-Lake,01/13/2024,A,672
40280,Central-Lake,01/14/2024,U,375
40280,Central-Lake,01/15/2024,W,484
40280,Central-Lake,01/16/2024,W,742
40280,Central-Lake,01/17/2024,W,1008
40280,Central-Lake,01/18/2024,W,1066
40280,Central-Lake,01/19/2024,W,1032
40280,Central-Lake,01/20/2024,A,666
40280,Central-Lake,01/21/2024,U,524
40280,Central-Lake,01/22/2024,W,1065
40280,Central-Lake,01/23/2024,W,1192
40280,Central-Lake,01/24/2024,W,1249
40280,Central-Lake,01/25/2024,W,1231
40280,Central-Lake,01/26/2024,W,1198
40280,Central-Lake,01/27/2024,A,809
40280,Central-Lake,01/28/2024,U,619
40280,Central-Lake,01/29/2024,W,1106
40280,Central-Lake,01/30/2024,W,1220
40280,Central-Lake,01/31/2024,W,1226
40290,Ashland/63rd,01/01/2024,U,273
40290,Ashland/63rd,01/02/2024,W,391
40290,Ashland/63rd,01/03/2024,W,483
40290,Ashland/63rd,01/04/2024,W,518
40290,Ashland/63rd,01/05/2024,W,478
40290,Ashland/63rd,01/06/2024,A,296
40290,Ashland/63rd,01/07/2024,U,286
40290,Ashland/63rd,01/08/2024,W,541
40290,Ashland/63rd,01/09/2024,W,460
40290,Ashland/63rd,01/10/2024,W,553
40290,Ashland/63rd,01/11/2024,W,547
40290,Ashland/63rd,01/12/2024,W,418
40290,Ashland/63rd,01/13/2024,A,293
40290,Ashland/63rd,01/14/2024,U,198
40290,Ashland/63rd,01/15/2024,W,264
40290,Ashland/63rd,01/16/2024,W,335
40290,Ashland/63rd,01/17/2024,W,454
40290,Ashland/63rd,01/18/2024,W,528
40290,Ashland/63rd,01/19/2024,W,477
40290,Ashland/63rd,01/20/2024,A,289
40290,Ashland/63rd,01/21/2024,U,251
40290,Ashland/63rd,01/22/2024,W,540
40290,Ashland/63rd,01/23/2024,W,547
40290,Ashland/63rd,01/24/2024,W,579
40290,Ashland/63rd,01/25/2024,W,581
40290,Ashland/63rd,01/26/2024,W,568
40290,Ashland/63rd,01/27/2024,A,336
40290,Ashland/63rd,01/28/2024,U,295
40290,Ashland/63rd,01/29/2024,W,554
40290,Ashland/63rd,01/30/2024,W,540
40290,Ashland/63rd,01/31/2024,W,568
40300,Indiana,01/01/2024,U,137
40300,Indiana,01/02/2024,W,259
40300,Indiana,01/03/2024,W,326
40300,Indiana,01/04/2024,W,326
40300,Indiana,01/05/2024,W,337
40300,Indiana,01/06/2024,A,160
40300,Indiana,01/07/2024,U,154
40300,Indiana,01/08/2024,W,349
40300,Indiana,01/09/2024,W,361
40300,Indiana,01/10/2024,W,431
40300,Indiana,01/11/2024,W,382
40300,Indiana,01/12/2024,W,257
40300,Indiana,01/13/2024,A,172
40300,Indiana,01/14/2024,U,116
40300,Indiana,01/15/2024,W,147
40300,Indiana,01/16/2024,W,199
40300,Indiana,01/17/2024,W,334
40300,Indiana,01/18/2024,W,366
40300,Indiana,01/19/2024,W,304
40300,Indiana,01/20/2024,A,173
40300,Indiana,01/21/2024,U,159
40300,Indiana,01/22/2024,W,370
40300,Indiana,01/23/2024,W,393
40300,Indiana,01/24/2024,W,405
40300,Indiana,01/25/2024,W,414
40300,Indiana,01/26/2024,W,369
40300,Indiana,01/27/2024,A,184
40300,Indiana,01/28/2024,U,150
40300,Indiana,01/29/2024,W,394
40300,Indiana,01/30/2024,W,418
40300,Indiana,01/31/2024,W,438
40310,Western-Orange,01/01/2024,U,696
40310,Western-Orange,01/02/2024,W,1754
40310,Western-Orange,01/03/2024,W,1850
40310,Western-Orange,01/04/2024,W,1882
40310,Western-Orange,01/05/2024,W,1789
40310,Western-Orange,01/06/2024,A,981
40310,Western-Orange,01/07/2024,U,868
40310,Western-Orange,01/08/2024,W,2059
40310,Western-Orange,01/09/2024,W,1997
40310,Western-Orange,01/10/2024,W,2221
40310,Western-Orange,01/11/2024,W,2252
40310,Western-Orange,01/12/2024,W,1562
40310,Western-Orange,01/13/2024,A,888
40310,Western-Orange,01/14/2024,U,532
40310,Western-Orange,01/15/2024,W,582
40310,Western-Orange,01/16/2024,W,1089
40310,Western-Orange,01/17/2024,W,2013
40310,Western-Orange,01/18/2024,W,2204
40310,Western-Orange,01/19/2024,W,1951
40310,Western-Orange,01/20/2024,A,984
40310,Western-Orange,01/21/2024,U,777
40310,Western-Orange,01/22/2024,W,2195
40310,Western-Orange,01/23/2024,W,2273
40310,Western-Orange,01/24/2024,W,2369
40310,Western-Orange,01/25/2024,W,2412
40310,Western-Orange,01/26/2024,W,2207
40310,Western-Orange,01/27/2024,A,1111
40310,Western-Orange,01/28/2024,U,833
40310,Western-Orange,01/29/2024,W,2263
40310,Western-Orange,01/30/2024,W,2441
40310,Western-Orange,01/31/2024,W,2381
40320,Division/Milwaukee,01/01/2024,U,1467
40320,Division/Milwaukee,01/02/2024,W,2499
40320,Division/Milwaukee,01/03/2024,W,2714
40320,Division/Milwaukee,01/04/2024,W,2955
40320,Division/Milwaukee,01/05/2024,W,2499
40320,Division/Milwaukee,01/06/2024,A,1915
40320,Division/Milwaukee,01/07/2024,U,1380
40320,Division/Milwaukee,01/08/2024,W,2731
40320,Division/Milwaukee,01/09/2024,W,3083
40320,Division/Milwaukee,01/10/2024,W,3453
40320,Division/Milwaukee,01/11/2024,W,3703
40320,Division/Milwaukee,01/12/2024,W,2182
40320,Division/Milwaukee,01/13/2024,A,1765
40320,Division/Milwaukee,01/14/2024,U,867
40320,Division/Milwaukee,01/15/2024,W,1108
40320,Division/Milwaukee,01/16/2024,W,1660
40320,Division/Milwaukee,01/17/2024,W,2999
40320,Division/Milwaukee,01/18/2024,W,3588
40320,Division/Milwaukee,01/19/2024,W,2752
40320,Division/Milwaukee,01/20/2024,A,1924
40320,Division/Milwaukee,01/21/2024,U,1386
40320,Division/Milwaukee,01/22/2024,W,3065
40320,Division/Milwaukee,01/23/2024,W,3496
40320,Division/Milwaukee,01/24/2024,W,3750
40320,Division/Milwaukee,01/25/2024,W,3771
40320,Division/Milwaukee,01/26/2024,W,3215
40320,Division/Milwaukee,01/27/2024,A,2483
40320,Division/Milwaukee,01/28/2024,U,1458
40320,Division/Milwaukee,01/29/2024,W,3022
40320,Division/Milwaukee,01/30/2024,W,3756
40320,Division/Milwaukee,01/31/2024,W,3754
40330,Grand/State,01/01/2024,U,5558
40330,Grand/State,01/02/2024,W,4325
40330,Grand/State,01/03/2024,W,4397
40330,Grand/State,01/04/2024,W,4648
40330,Grand/State,01/05/2024,W,4443
40330,Grand/State,01/06/2024,A,4150
40330,Grand/State,01/07/2024,U,3246
40330,Grand/State,01/08/2024,W,3880
40330,Grand/State,01/09/2024,W,3767
40330,Grand/State,01/10/2024,W,4275
40330,Grand/State,01/11/2024,W,4617
40330,Grand/State,01/12/2024,W,3870
40330,Grand/State,01/13/2024,A,4141
40330,Grand/State,01/14/2024,U,2252
40330,Grand/State,01/15/2024,W,2360
40330,Grand/State,01/16/2024,W,2712
40330,Grand/State,01/17/2024,W,3836
40330,Grand/State,01/18/2024,W,4359
40330,Grand/State,01/19/2024,W,4222
40330,Grand/State,01/20/2024,A,4219
40330,Grand/State,01/21/2024,U,3348
40330,Grand/State,01/22/2024,W,3841
40330,Grand/State,01/23/2024,W,4510
40330,Grand/State,01/24/2024,W,4746
40330,Grand/State,01/25/2024,W,4871
40330,Grand/State,01/26/2024,W,4663
40330,Grand/State,01/27/2024,A,4545
40330,Grand/State,01/28/2024,U,3292
40330,Grand/State,01/29/2024,W,3864
40330,Grand/State,01/30/2024,W,4441
40330,Grand/State,01/31/2024,W,4546
40340,Berwyn,01/01/2024,U,0
40340,Berwyn,01/02/2024,W,0
40340,Berwyn,01/03/2024,W,0
40340,Berwyn,01/04/2024,W,0
40340,Berwyn,01/05/2024,W,0
40340,Berwyn,01/06/2024,A,0
40340,Berwyn,01/07/2024,U,0
40340,Berwyn,01/08/2024,W,0
40340,Berwyn,01/09/2024,W,0
40340,Berwyn,01/10/2024,W,0
40340,Berwyn,01/11/2024,W,0
40340,Berwyn,01/12/2024,W,0
40340,Berwyn,01/13/2024,A,0
40340,Berwyn,01/14/2024,U,0
40340,Berwyn,01/15/2024,W,0
40340,Berwyn,01/16/2024,W,0
40340,Berwyn,01/17/2024,W,0
40340,Berwyn,01/18/2024,W,0
40340,Berwyn,01/19/2024,W,0
40340,Berwyn,01/20/2024,A,0
40340,Berwyn,01/21/2024,U,0
40340,Berwyn,01/22/2024,W,0
40340,Berwyn,01/23/2024,W,0
40340,Berwyn,01/24/2024,W,0
40340,Berwyn,01/25/2024,W,0
40340,Berwyn,01/26/2024,W,0
40340,Berwyn,01/27/2024,A,0
40340,Berwyn,01/28/2024,U,0
40340,Berwyn,01/29/2024,W,0
40340,Berwyn,01/30/2024,W,0
40340,Berwyn,01/31/2024,W,0
40350,UIC-Halsted,01/01/2024,U,690
40350,UIC-Halsted,01/02/2024,W,1160
40350,UIC-Halsted,01/03/2024,W,1234
40350,UIC-Halsted,01/04/2024,W,1289
40350,UIC-Halsted,01/05/2024,W,1181
40350,UIC-Halsted,01/06/2024,A,814
40350,UIC-Halsted,01/07/2024,U,742
40350,UIC-Halsted,01/08/2024,W,4158
40350,UIC-Halsted,01/09/2024,W,3800
40350,UIC-Halsted,01/10/2024,W,4371
40350,UIC-Halsted,01/11/2024,W,4263
40350,UIC-Halsted,01/12/2024,W,1190
40350,UIC-Halsted,01/13/2024,A,998
40350,UIC-Halsted,01/14/2024,U,523
40350,UIC-Halsted,01/15/2024,W,613
40350,UIC-Halsted,01/16/2024,W,816
40350,UIC-Halsted,01/17/2024,W,3828
40350,UIC-Halsted,01/18/2024,W,3927
40350,UIC-Halsted,01/19/2024,W,3495
40350,UIC-Halsted,01/20/2024,A,1125
40350,UIC-Halsted,01/21/2024,U,820
40350,UIC-Halsted,01/22/2024,W,4163
40350,UIC-Halsted,01/23/2024,W,4064
40350,UIC-Halsted,01/24/2024,W,4519
40350,UIC-Halsted,01/25/2024,W,4189
40350,UIC-Halsted,01/26/2024,W,3795
40350,UIC-Halsted,01/27/2024,A,1172
40350,UIC-Halsted,01/28/2024,U,835
40350,UIC-Halsted,01/29/2024,W,4039
40350,UIC-Halsted,01/30/2024,W,4237
40350,UIC-Halsted,01/31/2024,W,4438
40360,Southport,01/01/2024,U,762
40360,Southport,01/02/2024,W,1466
40360,Southport,01/03/2024,W,1652
40360,Southport,01/04/2024,W,1864
40360,Southport,01/05/2024,W,1435
40360,Southport,01/06/2024,A,1523
40360,Southport,01/07/2024,U,991
40360,Southport,01/08/2024,W,1729
40360,Southport,01/09/2024,W,1855
40360,Southport,01/10/2024,W,2154
40360,Southport,01/11/2024,W,2215
40360,Southport,01/12/2024,W,1172
40360,Southport,01/13/2024,A,1248
40360,Southport,01/14/2024,U,238
40360,Southport,01/15/2024,W,639
40360,Southport,01/16/2024,W,945
40360,Southport,01/17/2024,W,1759
40360,Southport,01/18/2024,W,2176
40360,Southport,01/19/2024,W,1566
40360,Southport,01/20/2024,A,1314
40360,Southport,01/21/2024,U,1022
40360,Southport,01/22/2024,W,1718
40360,Southport,01/23/2024,W,2117
40360,Southport,01/24/2024,W,2217
40360,Southport,01/25/2024,W,2183
40360,Southport,01/26/2024,W,1587
40360,Southport,01/27/2024,A,1491
40360,Southport,01/28/2024,U,1050
40360,Southport,01/29/2024,W,1705
40360,Southport,01/30/2024,W,2224
40360,Southport,01/31/2024,W,2171
40370,Washington/Dearborn,01/01/2024,U,2429
40370,Washington/Dearborn,01/02/2024,W,5146
40370,Washington/Dearborn,01/03/2024,W,5751
40370,Washington/Dearborn,01/04/2024,W,5796
40370,Washington/Dearborn,01/05/2024,W,4699
40370,Washington/Dearborn,01/06/2024,A,3068
40370,Washington/Dearborn,01/07/2024,U,2169
40370,Washington/Dearborn,01/08/2024,W,5410
40370,Washington/Dearborn,01/09/2024,W,5603
40370,Washington/Dearborn,01/10/2024,W,6377
40370,Washington/Dearborn,01/11/2024,W,6394
40370,Washington/Dearborn,01/12/2024,W,3695
40370,Washington/Dearborn,01/13/2024,A,2698
40370,Washington/Dearborn,01/14/2024,U,1417
40370,Washington/Dearborn,01/15/2024,W,1977
40370,Washington/Dearborn,01/16/2024,W,3137
40370,Washington/Dearborn,01/17/2024,W,5596
40370,Washington/Dearborn,01/18/2024,W,6302
40370,Washington/Dearborn,01/19/2024,W,4625
40370,Washington/Dearborn,01/20/2024,A,2688
40370,Washington/Dearborn,01/21/2024,U,2065
40370,Washington/Dearborn,01/22/2024,W,5464
40370,Washington/Dearborn,01/23/2024,W,6353
40370,Washington/Dearborn,01/24/2024,W,6779
40370,Washington/Dearborn,01/25/2024,W,6680
40370,Washington/Dearborn,01/26/2024,W,5233
40370,Washington/Dearborn,01/27/2024,A,3381
40370,Washington/Dearborn,01/28/2024,U,2378
40370,Washington/Dearborn,01/29/2024,W,5499
40370,Washington/Dearborn,01/30/2024,W,6449
40370,Washington/Dearborn,01/31/2024,W,6582
40380,Clark/Lake,01/01/2024,U,2564
40380,Clark/Lake,01/02/2024,W,6431
40380,Clark/Lake,01/03/2024,W,7275
40380,Clark/Lake,01/04/2024,W,7427
40380,Clark/Lake,01/05/2024,W,5642
40380,Clark/Lake,01/06/2024,A,2877
40380,Clark/Lake,01/07/2024,U,2314
40380,Clark/Lake,01/08/2024,W,6758
40380,Clark/Lake,01/09/2024,W,7154
40380,Clark/Lake,01/10/2024,W,8214
40380,Clark/Lake,01/11/2024,W,8614
40380,Clark/Lake,01/12/2024,W,4350
40380,Clark/Lake,01/13/2024,A,2640
40380,Clark/Lake,01/14/2024,U,1505
40380,Clark/Lake,01/15/2024,W,2108
40380,Clark/Lake,01/16/2024,W,3966
40380,Clark/Lake,01/17/2024,W,6968
40380,Clark/Lake,01/18/2024,W,8030
40380,Clark/Lake,01/19/2024,W,5461
40380,Clark/Lake,01/20/2024,A,2677
40380,Clark/Lake,01/21/2024,U,2254
40380,Clark/Lake,01/22/2024,W,6775
40380,Clark/Lake,01/23/2024,W,8178
40380,Clark/Lake,01/24/2024,W,8889
40380,Clark/Lake,01/25/2024,W,8926
40380,Clark/Lake,01/26/2024,W,6103
40380,Clark/Lake,01/27/2024,A,3227
40380,Clark/Lake,01/28/2024,U,2463
40380,Clark/Lake,01/29/2024,W,6712
40380,Clark/Lake,01/30/2024,W,8644
40380,Clark/Lake,01/31/2024,W,8440
40390,Forest Park,01/01/2024,U,532
40390,Forest Park,01/02/2024,W,1037
40390,Forest Park,01/03/2024,W,1050
40390,Forest Park,01/04/2024,W,1101
40390,Forest Park,01/05/2024,W,1024
40390,Forest Park,01/06/2024,A,570
40390,Forest Park,01/07/2024,U,473
40390,Forest Park,01/08/2024,W,1119
40390,Forest Park,01/09/2024,W,1086
40390,Forest Park,01/10/2024,W,1195
40390,Forest Park,01/11/2024,W,1218
40390,Forest Park,01/12/2024,W,881
40390,Forest Park,01/13/2024,A,611
40390,Forest Park,01/14/2024,U,293
40390,Forest Park,01/15/2024,W,411
40390,Forest Park,01/16/2024,W,670
40390,Forest Park,01/17/2024,W,981
40390,Forest Park,01/18/2024,W,1098
40390,Forest Park,01/19/2024,W,989
40390,Forest Park,01/20/2024,A,534
40390,Forest Park,01/21/2024,U,391
40390,Forest Park,01/22/2024,W,1089
40390,Forest Park,01/23/2024,W,1148
40390,Forest Park,01/24/2024,W,1201
40390,Forest Park,01/25/2024,W,1198
40390,Forest Park,01/26/2024,W,1147
40390,Forest Park,01/27/2024,A,617
40390,Forest Park,01/28/2024,U,446
40390,Forest Park,01/29/2024,W,1137
40390,Forest Park,01/30/2024,W,1264
40390,Forest Park,01/31/2024,W,1263
40400,Noyes,01/01/2024,U,95
40400,Noyes,01/02/2024,W,348
40400,Noyes,01/03/2024,W,470
40400,Noyes,01/04/2024,W,482
40400,Noyes,01/05/2024,W,522
40400,Noyes,01/06/2024,A,433
40400,Noyes,01/07/2024,U,201
40400,Noyes,01/08/2024,W,441
40400,Noyes,01/09/2024,W,492
40400,Noyes,01/10/2024,W,534
40400,Noyes,01/11/2024,W,528
40400,Noyes,01/12/2024,W,409
40400,Noyes,01/13/2024,A,336
40400,Noyes,01/14/2024,U,112
40400,Noyes,01/15/2024,W,165
40400,Noyes,01/16/2024,W,307
40400,Noyes,01/17/2024,W,481
40400,Noyes,01/18/2024,W,490
40400,Noyes,01/19/2024,W,506
40400,Noyes,01/20/2024,A,353
40400,Noyes,01/21/2024,U,220
40400,Noyes,01/22/2024,W,492
40400,Noyes,01/23/2024,W,501
40400,Noyes,01/24/2024,W,545
40400,Noyes,01/25/2024,W,540
40400,Noyes,01/26/2024,W,529
40400,Noyes,01/27/2024,A,372
40400,Noyes,01/28/2024,U,207
40400,Noyes,01/29/2024,W,492
40400,Noyes,01/30/2024,W,477
40400,Noyes,01/31/2024,W,521
40420,Cicero-Cermak,01/01/2024,U,369
40420,Cicero-Cermak,01/02/2024,W,707
40420,Cicero-Cermak,01/03/2024,W,714
40420,Cicero-Cermak,01/04/2024,W,807
40420,Cicero-Cermak,01/05/2024,W,780
40420,Cicero-Cermak,01/06/2024,A,524
40420,Cicero-Cermak,01/07/2024,U,443
40420,Cicero-Cermak,01/08/2024,W,776
40420,Cicero-Cermak,01/09/2024,W,714
40420,Cicero-Cermak,01/10/2024,W,789
40420,Cicero-Cermak,01/11/2024,W,781
40420,Cicero-Cermak,01/12/2024,W,659
40420,Cicero-Cermak,01/13/2024,A,503
40420,Cicero-Cermak,01/14/2024,U,250
40420,Cicero-Cermak,01/15/2024,W,379
40420,Cicero-Cermak,01/16/2024,W,480
40420,Cicero-Cermak,01/17/2024,W,639
40420,Cicero-Cermak,01/18/2024,W,703
40420,Cicero-Cermak,01/19/2024,W,721
40420,Cicero-Cermak,01/20/2024,A,481
40420,Cicero-Cermak,01/21/2024,U,343
40420,Cicero-Cermak,01/22/2024,W,735
40420,Cicero-Cermak,01/23/2024,W,755
40420,Cicero-Cermak,01/24/2024,W,794
40420,Cicero-Cermak,01/25/2024,W,784
40420,Cicero-Cermak,01/26/2024,W,811
40420,Cicero-Cermak,01/27/2024,A,576
40420,Cicero-Cermak,01/28/2024,U,433
40420,Cicero-Cermak,01/29/2024,W,767
40420,Cicero-Cermak,01/30/2024,W,821
40420,Cicero-Cermak,01/31/2024,W,890
40430,Clinton-Forest Park,01/01/2024,U,546
40430,Clinton-Forest Park,01/02/2024,W,1413
40430,Clinton-Forest Park,01/03/2024,W,1622
40430,Clinton-Forest Park,01/04/2024,W,1670
40430,Clinton-Forest Park,01/05/2024,W,1163
40430,Clinton-Forest Park,01/06/2024,A,595
40430,Clinton-Forest Park,01/07/2024,U,527
40430,Clinton-Forest Park,01/08/2024,W,1478
40430,Clinton-Forest Park,01/09/2024,W,1607
40430,Clinton-Forest Park,01/10/2024,W,1785
40430,Clinton-Forest Park,01/11/2024,W,1799
40430,Clinton-Forest Park,01/12/2024,W,999
40430,Clinton-Forest Park,01/13/2024,A,583
40430,Clinton-Forest Park,01/14/2024,U,335
40430,Clinton-Forest Park,01/15/2024,W,390
40430,Clinton-Forest Park,01/16/2024,W,880
40430,Clinton-Forest Park,01/17/2024,W,1555
40430,Clinton-Forest Park,01/18/2024,W,1642
40430,Clinton-Forest Park,01/19/2024,W,1150
40430,Clinton-Forest Park,01/20/2024,A,529
40430,Clinton-Forest Park,01/21/2024,U,425
40430,Clinton-Forest Park,01/22/2024,W,1530
40430,Clinton-Forest Park,01/23/2024,W,1689
40430,Clinton-Forest Park,01/24/2024,W,1838
